id,anger,fear,joy,sadness,surprise
eng_test_track_c_01427,0,1,1,0,1
eng_test_track_c_01428,0,1,0,1,1
eng_test_track_c_01429,0,0,1,0,0
eng_test_track_c_01430,0,0,0,0,0
eng_test_track_c_01431,0,0,0,0,0
eng_test_track_c_01432,0,1,0,0,1
eng_test_track_c_01433,0,0,1,0,0
eng_test_track_c_01434,0,1,0,0,1
eng_test_track_c_01435,0,1,0,0,0
eng_test_track_c_01436,0,0,1,0,0
eng_test_track_c_01437,0,0,1,0,0
eng_test_track_c_01438,0,1,0,0,1
eng_test_track_c_01439,0,1,1,0,0
eng_test_track_c_01440,0,0,1,0,0
eng_test_track_c_01441,0,1,0,0,1
eng_test_track_c_01442,0,1,1,0,1
eng_test_track_c_01443,0,1,0,1,0
eng_test_track_c_01444,0,1,0,1,1
eng_test_track_c_01445,1,0,0,1,0
eng_test_track_c_01446,0,1,0,0,1
eng_test_track_c_01447,0,0,0,1,0
eng_test_track_c_01448,0,0,1,0,0
eng_test_track_c_01449,0,0,0,0,0
eng_test_track_c_01450,0,0,0,0,0
eng_test_track_c_01451,0,1,0,1,0
eng_test_track_c_01452,0,1,0,1,0
eng_test_track_c_01453,0,0,0,0,1
eng_test_track_c_01454,0,1,0,1,1
eng_test_track_c_01455,0,1,0,0,0
eng_test_track_c_01456,0,0,1,0,0
eng_test_track_c_01457,1,0,0,0,0
eng_test_track_c_01458,0,1,0,1,0
eng_test_track_c_01459,0,1,0,0,0
eng_test_track_c_01460,1,0,0,1,1
eng_test_track_c_01461,0,0,1,0,0
eng_test_track_c_01462,0,1,0,0,1
eng_test_track_c_01463,0,1,0,1,0
eng_test_track_c_01464,0,1,0,1,0
eng_test_track_c_01465,0,0,0,0,0
eng_test_track_c_01466,0,0,1,0,0
eng_test_track_c_01467,0,0,0,0,0
eng_test_track_c_01468,0,1,0,1,0
eng_test_track_c_01469,0,1,0,1,1
eng_test_track_c_01470,0,1,0,0,0
eng_test_track_c_01471,0,1,1,0,0
eng_test_track_c_01472,0,1,0,1,1
eng_test_track_c_01473,0,0,0,0,0
eng_test_track_c_01474,0,0,0,0,0
eng_test_track_c_01475,0,0,0,0,0
eng_test_track_c_01476,0,1,0,1,0
eng_test_track_c_01477,0,0,1,0,0
eng_test_track_c_01478,0,0,0,1,1
eng_test_track_c_01479,0,1,0,1,0
eng_test_track_c_01480,1,1,0,1,0
eng_test_track_c_01481,1,1,0,0,0
eng_test_track_c_01482,0,1,0,1,0
eng_test_track_c_01483,0,1,0,1,0
eng_test_track_c_01484,0,0,1,0,0
eng_test_track_c_01485,0,0,1,0,0
eng_test_track_c_01486,0,1,0,0,0
eng_test_track_c_01487,0,1,0,0,1
eng_test_track_c_01488,0,0,1,0,0
eng_test_track_c_01489,0,1,0,0,1
eng_test_track_c_01490,0,1,1,1,0
eng_test_track_c_01491,0,1,0,1,0
eng_test_track_c_01492,0,1,0,1,0
eng_test_track_c_01493,0,0,0,0,0
eng_test_track_c_01494,1,1,0,0,0
eng_test_track_c_01495,0,0,1,0,0
eng_test_track_c_01496,0,0,0,1,0
eng_test_track_c_01497,0,1,0,1,1
eng_test_track_c_01498,0,1,0,0,1
eng_test_track_c_01499,0,1,0,0,0
eng_test_track_c_01500,0,1,1,0,1
eng_test_track_c_01501,0,1,0,1,0
eng_test_track_c_01502,1,1,0,0,1
eng_test_track_c_01503,0,1,0,0,1
eng_test_track_c_01504,0,0,1,0,0
eng_test_track_c_01505,0,1,0,0,0
eng_test_track_c_01506,0,0,0,0,1
eng_test_track_c_01507,0,1,0,0,0
eng_test_track_c_01508,0,0,0,0,0
eng_test_track_c_01509,0,0,0,0,0
eng_test_track_c_01510,0,0,1,0,1
eng_test_track_c_01511,0,0,0,1,0
eng_test_track_c_01512,0,0,0,0,1
eng_test_track_c_01513,0,0,1,0,0
eng_test_track_c_01514,0,0,0,0,0
eng_test_track_c_01515,1,1,0,0,0
eng_test_track_c_01516,0,1,0,0,1
eng_test_track_c_01517,0,1,0,1,1
eng_test_track_c_01518,0,1,0,1,1
eng_test_track_c_01519,0,0,1,0,0
eng_test_track_c_01520,0,1,0,0,0
eng_test_track_c_01521,0,0,0,1,0
eng_test_track_c_01522,0,1,1,0,0
eng_test_track_c_01523,0,1,0,0,1
eng_test_track_c_01524,0,0,1,0,0
eng_test_track_c_01525,0,1,0,1,0
eng_test_track_c_01526,0,1,0,1,0
eng_test_track_c_01527,0,0,0,0,0
eng_test_track_c_01528,0,0,1,0,0
eng_test_track_c_01529,0,1,0,1,0
eng_test_track_c_01530,0,1,0,1,0
eng_test_track_c_01531,0,1,0,0,1
eng_test_track_c_01532,1,0,0,0,0
eng_test_track_c_01533,0,1,0,1,0
eng_test_track_c_01534,0,1,1,0,0
eng_test_track_c_01535,0,1,0,0,0
eng_test_track_c_01536,1,1,0,1,0
eng_test_track_c_01537,0,0,0,0,0
eng_test_track_c_01538,0,1,0,1,0
eng_test_track_c_01539,0,1,0,1,1
eng_test_track_c_01540,0,1,0,0,0
eng_test_track_c_01541,0,1,0,0,0
eng_test_track_c_01542,0,1,0,0,0
eng_test_track_c_01543,0,0,1,0,0
eng_test_track_c_01544,0,1,0,0,1
eng_test_track_c_01545,0,1,0,0,0
eng_test_track_c_01546,1,0,0,0,0
eng_test_track_c_01547,1,1,0,1,0
eng_test_track_c_01548,0,0,1,0,0
eng_test_track_c_01549,0,1,0,0,1
eng_test_track_c_01550,0,0,1,0,0
eng_test_track_c_01551,0,0,1,0,0
eng_test_track_c_01552,0,0,1,0,0
eng_test_track_c_01553,0,1,0,1,1
eng_test_track_c_01554,1,0,0,0,0
eng_test_track_c_01555,0,1,0,0,0
eng_test_track_c_01556,0,0,1,0,0
eng_test_track_c_01557,0,0,1,0,0
eng_test_track_c_01558,0,0,1,0,0
eng_test_track_c_01559,1,0,0,1,0
eng_test_track_c_01560,0,0,0,1,1
eng_test_track_c_01561,0,1,0,0,1
eng_test_track_c_01562,0,0,1,0,0
eng_test_track_c_01563,0,1,0,1,0
eng_test_track_c_01564,0,1,0,0,0
eng_test_track_c_01565,0,1,0,0,0
eng_test_track_c_01566,0,0,0,0,1
eng_test_track_c_01567,0,1,0,0,1
eng_test_track_c_01568,0,1,0,1,0
eng_test_track_c_01569,0,1,0,1,1
eng_test_track_c_01570,0,1,0,0,0
eng_test_track_c_01571,0,1,0,0,1
eng_test_track_c_01572,0,1,0,0,0
eng_test_track_c_01573,0,0,1,0,0
eng_test_track_c_01574,0,1,0,1,0
eng_test_track_c_01575,0,1,0,1,0
eng_test_track_c_01576,0,0,0,0,1
eng_test_track_c_01577,0,1,0,0,1
eng_test_track_c_01578,0,1,0,1,0
eng_test_track_c_01579,0,1,0,0,0
eng_test_track_c_01580,0,0,0,1,0
eng_test_track_c_01581,0,0,0,0,1
eng_test_track_c_01582,0,0,0,0,0
eng_test_track_c_01583,0,0,0,0,0
eng_test_track_c_01584,0,0,1,0,0
eng_test_track_c_01585,0,0,0,1,0
eng_test_track_c_01586,0,1,0,1,0
eng_test_track_c_01587,0,0,0,1,0
eng_test_track_c_01588,0,1,0,1,0
eng_test_track_c_01589,0,1,0,0,0
eng_test_track_c_01590,0,1,0,0,0
eng_test_track_c_01591,0,0,1,0,0
eng_test_track_c_01592,1,1,0,1,1
eng_test_track_c_01593,0,1,0,0,1
eng_test_track_c_01594,0,1,0,0,0
eng_test_track_c_01595,0,1,1,0,0
eng_test_track_c_01596,0,0,1,0,0
eng_test_track_c_01597,0,1,0,1,0
eng_test_track_c_01598,0,1,0,0,1
eng_test_track_c_01599,0,1,0,0,0
eng_test_track_c_01600,0,0,1,0,0
eng_test_track_c_01601,0,0,0,0,1
eng_test_track_c_01602,0,0,0,0,0
eng_test_track_c_01603,1,1,0,0,0
eng_test_track_c_01604,0,0,0,1,1
eng_test_track_c_01605,0,0,1,0,1
eng_test_track_c_01606,0,1,0,1,1
eng_test_track_c_01607,0,1,0,0,0
eng_test_track_c_01608,0,0,1,0,0
eng_test_track_c_01609,0,0,1,0,0
eng_test_track_c_01610,1,1,0,0,0
eng_test_track_c_01611,0,0,1,0,1
eng_test_track_c_01612,0,0,1,0,1
eng_test_track_c_01613,0,0,0,0,0
eng_test_track_c_01614,0,0,0,1,0
eng_test_track_c_01615,0,1,0,0,0
eng_test_track_c_01616,1,0,0,0,0
eng_test_track_c_01617,0,1,0,1,0
eng_test_track_c_01618,0,1,0,0,1
eng_test_track_c_01619,0,1,0,1,0
eng_test_track_c_01620,0,1,0,1,0
eng_test_track_c_01621,0,1,1,1,0
eng_test_track_c_01622,0,0,0,0,1
eng_test_track_c_01623,0,0,0,0,0
eng_test_track_c_01624,0,0,1,0,0
eng_test_track_c_01625,0,0,0,0,0
eng_test_track_c_01626,0,0,0,0,0
eng_test_track_c_01627,0,0,1,0,0
eng_test_track_c_01628,0,1,0,1,0
eng_test_track_c_01629,0,0,0,0,1
eng_test_track_c_01630,0,1,0,1,0
eng_test_track_c_01631,0,0,1,0,0
eng_test_track_c_01632,0,1,0,1,0
eng_test_track_c_01633,0,0,0,0,0
eng_test_track_c_01634,0,0,0,0,0
eng_test_track_c_01635,0,0,0,0,0
eng_test_track_c_01636,1,1,0,0,1
eng_test_track_c_01637,1,0,0,0,0
eng_test_track_c_01638,0,1,0,1,0
eng_test_track_c_01639,0,0,1,0,0
eng_test_track_c_01640,0,1,1,0,0
eng_test_track_c_01641,0,1,0,1,0
eng_test_track_c_01642,0,1,0,1,0
eng_test_track_c_01643,0,1,0,0,1
eng_test_track_c_01644,0,0,0,0,0
eng_test_track_c_01645,1,0,0,0,0
eng_test_track_c_01646,0,1,0,0,0
eng_test_track_c_01647,0,0,0,0,1
eng_test_track_c_01648,0,1,0,1,1
eng_test_track_c_01649,0,0,0,1,0
eng_test_track_c_01650,0,1,0,0,0
eng_test_track_c_01651,0,0,0,1,1
eng_test_track_c_01652,0,1,0,1,0
eng_test_track_c_01653,1,1,0,0,0
eng_test_track_c_01654,0,1,0,1,0
eng_test_track_c_01655,0,1,0,1,0
eng_test_track_c_01656,1,0,0,0,0
eng_test_track_c_01657,0,1,0,1,0
eng_test_track_c_01658,0,0,1,0,0
eng_test_track_c_01659,0,1,0,0,1
eng_test_track_c_01660,0,0,1,0,1
eng_test_track_c_01661,0,1,0,1,0
eng_test_track_c_01662,1,1,0,1,1
eng_test_track_c_01663,0,1,0,0,0
eng_test_track_c_01664,0,1,0,0,1
eng_test_track_c_01665,0,1,0,0,1
eng_test_track_c_01666,0,1,0,0,1
eng_test_track_c_01667,1,1,0,1,0
eng_test_track_c_01668,0,1,0,1,1
eng_test_track_c_01669,0,1,0,0,0
eng_test_track_c_01670,0,0,0,0,0
eng_test_track_c_01671,1,1,0,0,1
eng_test_track_c_01672,0,1,0,1,0
eng_test_track_c_01673,1,1,0,0,1
eng_test_track_c_01674,0,0,1,0,0
eng_test_track_c_01675,0,1,0,0,0
eng_test_track_c_01676,0,0,1,0,0
eng_test_track_c_01677,0,1,0,1,0
eng_test_track_c_01678,0,1,0,1,0
eng_test_track_c_01679,0,1,0,0,1
eng_test_track_c_01680,0,0,0,1,0
eng_test_track_c_01681,0,1,0,0,1
eng_test_track_c_01682,0,1,1,0,0
eng_test_track_c_01683,0,1,0,0,0
eng_test_track_c_01684,0,1,0,1,0
eng_test_track_c_01685,0,0,0,0,0
eng_test_track_c_01686,0,1,0,0,0
eng_test_track_c_01687,0,1,0,1,0
eng_test_track_c_01688,0,0,0,0,1
eng_test_track_c_01689,0,1,0,0,0
eng_test_track_c_01690,0,1,0,1,0
eng_test_track_c_01691,0,0,1,0,0
eng_test_track_c_01692,0,1,0,0,1
eng_test_track_c_01693,0,1,0,0,1
eng_test_track_c_01694,0,0,0,0,0
eng_test_track_c_01695,0,0,0,0,1
eng_test_track_c_01696,0,1,0,1,0
eng_test_track_c_01697,0,1,0,1,0
eng_test_track_c_01698,0,0,0,0,0
eng_test_track_c_01699,0,1,0,1,0
eng_test_track_c_01700,1,1,0,1,0
eng_test_track_c_01701,0,0,0,0,0
eng_test_track_c_01702,0,0,0,0,0
eng_test_track_c_01703,0,0,1,0,1
eng_test_track_c_01704,0,1,0,1,1
eng_test_track_c_01705,1,0,0,1,1
eng_test_track_c_01706,1,1,0,0,0
eng_test_track_c_01707,0,1,0,0,0
eng_test_track_c_01708,0,1,0,0,0
eng_test_track_c_01709,0,1,0,0,1
eng_test_track_c_01710,0,0,0,0,0
eng_test_track_c_01711,0,1,0,0,0
eng_test_track_c_01712,0,0,0,0,0
eng_test_track_c_01713,0,0,0,0,0
eng_test_track_c_01714,0,1,0,0,1
eng_test_track_c_01715,0,0,1,1,0
eng_test_track_c_01716,0,1,0,0,1
eng_test_track_c_01717,0,1,0,0,1
eng_test_track_c_01718,0,0,0,0,0
eng_test_track_c_01719,1,0,0,0,0
eng_test_track_c_01720,0,1,0,1,1
eng_test_track_c_01721,0,1,0,1,0
eng_test_track_c_01722,0,0,1,0,0
eng_test_track_c_01723,0,1,0,1,1
eng_test_track_c_01724,0,0,0,0,1
eng_test_track_c_01725,0,0,1,0,0
eng_test_track_c_01726,0,0,1,0,0
eng_test_track_c_01727,0,0,0,0,0
eng_test_track_c_01728,0,1,0,0,0
eng_test_track_c_01729,0,1,0,0,1
eng_test_track_c_01730,0,1,0,1,0
eng_test_track_c_01731,0,1,0,0,0
eng_test_track_c_01732,0,0,1,0,0
eng_test_track_c_01733,0,0,0,0,0
eng_test_track_c_01734,1,0,0,0,1
eng_test_track_c_01735,0,0,1,0,0
eng_test_track_c_01736,0,1,0,0,1
eng_test_track_c_01737,1,1,0,0,0
eng_test_track_c_01738,0,1,0,1,0
eng_test_track_c_01739,0,1,0,0,1
eng_test_track_c_01740,1,1,0,0,1
eng_test_track_c_01741,0,0,0,0,0
eng_test_track_c_01742,1,1,0,1,0
eng_test_track_c_01743,0,1,0,0,1
eng_test_track_c_01744,0,0,1,0,1
eng_test_track_c_01745,0,1,0,0,0
eng_test_track_c_01746,0,1,0,0,0
eng_test_track_c_01747,0,1,0,1,0
eng_test_track_c_01748,1,0,0,0,1
eng_test_track_c_01749,0,1,0,0,0
eng_test_track_c_01750,0,0,1,0,0
eng_test_track_c_01751,0,1,0,1,0
eng_test_track_c_01752,0,0,1,0,1
eng_test_track_c_01753,0,0,1,1,0
eng_test_track_c_01754,0,1,0,1,1
eng_test_track_c_01755,0,1,0,1,0
eng_test_track_c_01756,1,1,0,0,0
eng_test_track_c_01757,0,0,0,1,0
eng_test_track_c_01758,0,0,1,0,0
eng_test_track_c_01759,0,0,1,0,0
eng_test_track_c_01760,0,1,0,0,0
eng_test_track_c_01761,1,1,0,1,1
eng_test_track_c_01762,0,0,0,0,0
eng_test_track_c_01763,0,0,1,0,0
eng_test_track_c_01764,0,1,0,0,0
eng_test_track_c_01765,1,1,0,0,1
eng_test_track_c_01766,0,0,1,0,1
eng_test_track_c_01767,0,1,0,1,0
eng_test_track_c_01768,0,0,0,0,0
eng_test_track_c_01769,1,0,0,0,0
eng_test_track_c_01770,0,1,0,0,1
eng_test_track_c_01771,0,0,1,0,0
eng_test_track_c_01772,0,0,1,0,0
eng_test_track_c_01773,0,1,0,1,0
eng_test_track_c_01774,1,0,0,0,0
eng_test_track_c_01775,0,0,0,0,0
eng_test_track_c_01776,0,0,1,0,0
eng_test_track_c_01777,0,1,0,1,0
eng_test_track_c_01778,0,0,0,1,0
eng_test_track_c_01779,0,0,1,0,0
eng_test_track_c_01780,1,1,0,1,1
eng_test_track_c_01781,0,0,1,0,0
eng_test_track_c_01782,0,1,0,1,1
eng_test_track_c_01783,0,0,1,0,0
eng_test_track_c_01784,0,1,0,1,0
eng_test_track_c_01785,0,0,0,0,1
eng_test_track_c_01786,0,0,0,0,0
eng_test_track_c_01787,0,1,0,1,1
eng_test_track_c_01788,0,1,0,0,0
eng_test_track_c_01789,1,0,0,0,1
eng_test_track_c_01790,0,1,0,0,0
eng_test_track_c_01791,0,0,1,0,0
eng_test_track_c_01792,0,0,0,0,0
eng_test_track_c_01793,0,1,0,0,1
eng_test_track_c_01794,0,1,0,0,1
eng_test_track_c_01795,0,1,0,0,0
eng_test_track_c_01796,0,0,1,0,0
eng_test_track_c_01797,0,1,0,0,0
eng_test_track_c_01798,0,0,1,0,0
eng_test_track_c_01799,0,0,0,0,0
eng_test_track_c_01800,0,0,0,1,0
eng_test_track_c_01801,0,1,0,1,0
eng_test_track_c_01802,0,1,0,0,0
eng_test_track_c_01803,0,0,0,0,0
eng_test_track_c_01804,0,0,0,0,0
eng_test_track_c_01805,0,0,0,0,0
eng_test_track_c_01806,0,1,0,1,0
eng_test_track_c_01807,0,0,1,1,0
eng_test_track_c_01808,1,1,0,1,1
eng_test_track_c_01809,0,1,0,1,1
eng_test_track_c_01810,0,1,0,1,0
eng_test_track_c_01811,0,0,0,1,0
eng_test_track_c_01812,1,1,0,1,1
eng_test_track_c_01813,0,1,0,1,0
eng_test_track_c_01814,0,0,1,0,0
eng_test_track_c_01815,0,0,0,0,0
eng_test_track_c_01816,0,1,0,1,1
eng_test_track_c_01817,0,1,0,0,0
eng_test_track_c_01818,0,1,1,0,1
eng_test_track_c_01819,0,1,0,1,0
eng_test_track_c_01820,0,1,0,0,0
eng_test_track_c_01821,0,0,0,0,0
eng_test_track_c_01822,0,1,0,1,1
eng_test_track_c_01823,0,0,0,0,0
eng_test_track_c_01824,0,1,0,0,0
eng_test_track_c_01825,0,0,0,0,0
eng_test_track_c_01826,0,0,0,0,0
eng_test_track_c_01827,0,0,0,1,0
eng_test_track_c_01828,0,1,0,0,0
eng_test_track_c_01829,0,0,0,1,0
eng_test_track_c_01830,1,0,1,0,0
eng_test_track_c_01831,0,1,0,0,1
eng_test_track_c_01832,0,0,0,0,0
eng_test_track_c_01833,0,0,1,0,1
eng_test_track_c_01834,0,0,0,1,0
eng_test_track_c_01835,0,1,0,0,0
eng_test_track_c_01836,0,0,1,0,0
eng_test_track_c_01837,0,0,1,0,0
eng_test_track_c_01838,0,1,0,1,1
eng_test_track_c_01839,0,1,0,0,1
eng_test_track_c_01840,0,1,0,0,1
eng_test_track_c_01841,0,1,0,0,1
eng_test_track_c_01842,0,0,0,0,0
eng_test_track_c_01843,0,1,0,0,1
eng_test_track_c_01844,0,0,1,0,0
eng_test_track_c_01845,0,1,0,1,0
eng_test_track_c_01846,1,0,0,0,1
eng_test_track_c_01847,0,1,0,0,0
eng_test_track_c_01848,0,1,0,1,0
eng_test_track_c_01849,0,0,1,0,0
eng_test_track_c_01850,0,1,0,1,0
eng_test_track_c_01851,0,1,0,1,1
eng_test_track_c_01852,0,0,1,0,1
eng_test_track_c_01853,0,1,0,0,1
eng_test_track_c_01854,0,0,1,0,1
eng_test_track_c_01855,0,1,0,0,0
eng_test_track_c_01856,0,0,0,1,0
eng_test_track_c_01857,0,1,0,0,1
eng_test_track_c_01858,0,0,0,0,0
eng_test_track_c_01859,0,1,0,0,1
eng_test_track_c_01860,0,0,0,0,0
eng_test_track_c_01861,0,1,1,1,0
eng_test_track_c_01862,0,1,0,1,0
eng_test_track_c_01863,0,0,1,0,0
eng_test_track_c_01864,0,0,0,1,0
eng_test_track_c_01865,0,1,0,0,0
eng_test_track_c_01866,0,1,0,0,0
eng_test_track_c_01867,0,0,1,0,1
eng_test_track_c_01868,0,1,0,1,1
eng_test_track_c_01869,0,0,1,0,0
eng_test_track_c_01870,0,1,0,1,0
eng_test_track_c_01871,0,0,1,0,0
eng_test_track_c_01872,1,0,0,0,1
eng_test_track_c_01873,0,1,0,0,0
eng_test_track_c_01874,0,1,0,1,0
eng_test_track_c_01875,0,1,0,0,1
eng_test_track_c_01876,0,1,0,1,0
eng_test_track_c_01878,0,0,1,0,0
eng_test_track_c_01879,0,1,1,0,0
eng_test_track_c_01880,0,1,0,0,1
eng_test_track_c_01881,0,0,0,1,0
eng_test_track_c_01882,0,1,0,1,0
eng_test_track_c_01883,0,1,0,0,0
eng_test_track_c_01884,0,1,0,0,1
eng_test_track_c_01885,0,1,0,0,1
eng_test_track_c_01886,0,1,0,0,1
eng_test_track_c_01887,0,0,0,0,0
eng_test_track_c_01888,0,1,0,1,0
eng_test_track_c_01889,0,0,1,0,0
eng_test_track_c_01890,0,0,0,1,0
eng_test_track_c_01891,0,1,0,0,0
eng_test_track_c_01892,0,1,0,1,0
eng_test_track_c_01893,0,0,0,0,1
eng_test_track_c_01894,0,0,1,0,0
eng_test_track_c_01895,0,1,0,1,0
eng_test_track_c_01896,0,0,0,1,0
eng_test_track_c_01897,0,1,0,1,0
eng_test_track_c_01898,0,0,0,0,1
eng_test_track_c_01899,0,0,0,0,0
eng_test_track_c_01900,0,0,0,0,1
eng_test_track_c_01901,1,1,0,1,0
eng_test_track_c_01902,0,0,1,0,0
eng_test_track_c_01903,0,0,1,0,1
eng_test_track_c_01904,1,1,0,1,0
eng_test_track_c_01905,0,1,0,1,0
eng_test_track_c_01906,0,0,1,0,0
eng_test_track_c_01907,0,1,0,1,0
eng_test_track_c_01908,0,0,1,0,0
eng_test_track_c_01909,0,1,0,0,0
eng_test_track_c_01910,0,0,1,0,1
eng_test_track_c_01911,0,0,1,0,1
eng_test_track_c_01912,0,1,0,0,1
eng_test_track_c_01913,0,1,0,0,1
eng_test_track_c_01914,0,1,0,1,0
eng_test_track_c_01915,0,1,0,1,1
eng_test_track_c_01916,0,0,0,0,1
eng_test_track_c_01917,0,1,0,1,0
eng_test_track_c_01918,0,0,1,0,0
eng_test_track_c_01919,0,0,0,0,0
eng_test_track_c_01920,0,1,0,0,1
eng_test_track_c_01921,0,0,1,0,0
eng_test_track_c_01922,0,0,0,1,1
eng_test_track_c_01923,0,1,0,0,0
eng_test_track_c_01924,0,0,1,0,1
eng_test_track_c_01925,1,1,0,1,0
eng_test_track_c_01926,1,1,0,0,1
eng_test_track_c_01927,0,0,0,0,0
eng_test_track_c_01928,0,1,0,1,0
eng_test_track_c_01929,0,0,0,0,0
eng_test_track_c_01930,0,1,0,0,0
eng_test_track_c_01931,1,1,0,1,1
eng_test_track_c_01932,1,1,0,0,1
eng_test_track_c_01933,0,0,0,1,0
eng_test_track_c_01934,0,0,0,1,0
eng_test_track_c_01935,0,0,1,0,0
eng_test_track_c_01936,0,1,0,1,0
eng_test_track_c_01937,0,1,0,0,0
eng_test_track_c_01938,0,1,0,0,1
eng_test_track_c_01939,0,0,0,0,0
eng_test_track_c_01940,0,0,0,0,0
eng_test_track_c_01941,0,1,0,0,1
eng_test_track_c_01942,0,1,0,1,1
eng_test_track_c_01943,0,1,0,1,0
eng_test_track_c_01944,0,1,0,0,0
eng_test_track_c_01945,0,1,0,0,0
eng_test_track_c_01946,0,1,0,1,1
eng_test_track_c_01947,0,1,1,0,1
eng_test_track_c_01948,0,0,1,0,0
eng_test_track_c_01949,0,1,0,0,0
eng_test_track_c_01950,0,1,0,0,0
eng_test_track_c_01951,0,1,0,1,0
eng_test_track_c_01952,0,0,1,0,0
eng_test_track_c_01953,0,1,0,0,1
eng_test_track_c_01954,0,1,0,0,0
eng_test_track_c_01955,1,0,0,0,0
eng_test_track_c_01956,0,1,0,0,1
eng_test_track_c_01957,0,1,0,0,0
eng_test_track_c_01958,0,1,0,0,0
eng_test_track_c_01959,1,0,0,0,1
eng_test_track_c_01960,0,0,0,0,0
eng_test_track_c_01961,0,1,0,0,0
eng_test_track_c_01962,0,1,0,1,1
eng_test_track_c_01963,0,1,0,0,0
eng_test_track_c_01964,0,1,1,1,0
eng_test_track_c_01965,0,0,1,0,1
eng_test_track_c_01966,1,1,0,0,0
eng_test_track_c_01967,0,1,0,0,1
eng_test_track_c_01968,1,1,0,0,0
eng_test_track_c_01969,0,0,0,0,1
eng_test_track_c_01970,0,0,0,0,1
eng_test_track_c_01971,0,1,0,1,0
eng_test_track_c_01972,0,0,0,1,0
eng_test_track_c_01973,0,0,1,0,0
eng_test_track_c_01974,0,0,0,1,0
eng_test_track_c_01975,0,1,0,0,0
eng_test_track_c_01976,0,0,0,0,0
eng_test_track_c_01977,0,1,0,1,0
eng_test_track_c_01978,0,1,0,0,1
eng_test_track_c_01979,0,0,0,1,0
eng_test_track_c_01980,0,1,0,0,1
eng_test_track_c_01981,0,1,0,0,1
eng_test_track_c_01982,0,1,1,1,0
eng_test_track_c_01983,0,1,0,0,1
eng_test_track_c_01984,0,1,0,0,0
eng_test_track_c_01985,0,1,0,1,0
eng_test_track_c_01986,0,1,0,1,0
eng_test_track_c_01987,0,0,1,0,1
eng_test_track_c_01988,1,1,0,0,1
eng_test_track_c_01989,1,0,0,1,1
eng_test_track_c_01990,0,0,0,1,0
eng_test_track_c_01991,0,1,0,0,0
eng_test_track_c_01992,1,1,0,0,0
eng_test_track_c_01993,0,0,0,0,0
eng_test_track_c_01994,0,1,0,0,1
eng_test_track_c_01995,1,1,0,1,0
eng_test_track_c_01996,0,1,0,1,1
eng_test_track_c_01997,0,1,0,0,1
eng_test_track_c_01998,0,0,0,1,0
eng_test_track_c_01999,0,1,0,1,0
eng_test_track_c_02000,0,0,1,0,0
eng_test_track_c_02001,0,1,0,1,0
eng_test_track_c_02002,0,1,0,1,1
eng_test_track_c_02003,1,1,0,0,1
eng_test_track_c_02004,0,1,0,0,1
eng_test_track_c_02005,0,1,0,0,1
eng_test_track_c_02006,0,1,0,0,1
eng_test_track_c_02007,0,0,1,0,0
eng_test_track_c_02008,0,1,0,1,0
eng_test_track_c_02009,0,1,0,1,0
eng_test_track_c_02010,0,1,0,1,0
eng_test_track_c_02011,0,1,0,1,0
eng_test_track_c_02012,0,1,0,1,0
eng_test_track_c_02013,0,0,1,0,0
eng_test_track_c_02014,0,0,1,0,0
eng_test_track_c_02015,0,1,0,1,0
eng_test_track_c_02016,0,0,0,0,1
eng_test_track_c_02017,0,0,1,0,0
eng_test_track_c_02018,0,0,0,0,0
eng_test_track_c_02019,0,1,1,0,0
eng_test_track_c_02020,0,1,0,1,0
eng_test_track_c_02021,0,1,0,1,1
eng_test_track_c_02022,0,1,0,0,0
eng_test_track_c_02023,0,0,1,0,0
eng_test_track_c_02024,0,0,1,0,0
eng_test_track_c_02025,1,0,0,0,0
eng_test_track_c_02026,0,1,1,0,0
eng_test_track_c_02027,0,1,0,0,0
eng_test_track_c_02028,0,1,0,0,0
eng_test_track_c_02029,1,1,0,0,1
eng_test_track_c_02030,0,1,0,1,0
eng_test_track_c_02031,1,1,0,1,1
eng_test_track_c_02032,0,1,0,0,0
eng_test_track_c_02033,1,1,0,0,0
eng_test_track_c_02034,0,1,0,0,0
eng_test_track_c_02035,0,0,0,0,0
eng_test_track_c_02036,0,0,0,0,0
eng_test_track_c_02037,0,1,0,0,0
eng_test_track_c_02038,1,0,0,0,0
eng_test_track_c_02039,0,0,0,0,0
eng_test_track_c_02040,0,0,1,0,1
eng_test_track_c_02041,0,1,0,0,1
eng_test_track_c_02042,0,1,0,0,0
eng_test_track_c_02043,0,1,0,1,0
eng_test_track_c_02044,0,1,0,1,0
eng_test_track_c_02045,0,0,0,0,0
eng_test_track_c_02046,0,0,1,0,0
eng_test_track_c_02047,0,0,1,0,0
eng_test_track_c_02048,0,0,1,0,1
eng_test_track_c_02049,0,0,1,0,1
eng_test_track_c_02050,0,0,0,0,0
eng_test_track_c_02051,0,1,1,0,1
eng_test_track_c_02052,0,1,0,0,1
eng_test_track_c_02053,0,0,1,0,1
eng_test_track_c_02054,0,0,1,0,1
eng_test_track_c_02055,0,1,0,1,1
eng_test_track_c_02056,0,0,0,0,1
eng_test_track_c_02057,0,0,1,0,0
eng_test_track_c_02058,0,1,0,1,0
eng_test_track_c_02059,0,0,0,1,0
eng_test_track_c_02060,0,0,0,1,0
eng_test_track_c_02061,0,0,0,0,0
eng_test_track_c_02062,0,0,0,1,0
