id,anger,disgust,fear,joy,sadness,surprise
amh_test_track_b_01746,0,1,0,0,0,0
amh_test_track_b_01747,0,1,0,0,0,0
amh_test_track_b_01748,1,1,0,0,0,0
amh_test_track_b_01749,0,0,0,0,1,0
amh_test_track_b_01750,0,0,0,0,0,0
amh_test_track_b_01751,0,0,0,0,0,0
amh_test_track_b_01752,0,0,0,2,0,0
amh_test_track_b_01753,0,0,0,0,2,0
amh_test_track_b_01754,0,0,0,0,2,0
amh_test_track_b_01755,0,0,0,0,2,0
amh_test_track_b_01756,0,0,0,0,2,0
amh_test_track_b_01757,0,1,0,0,0,1
amh_test_track_b_01758,0,0,0,1,0,0
amh_test_track_b_01759,0,0,0,0,2,0
amh_test_track_b_01760,0,2,0,0,0,0
amh_test_track_b_01761,0,0,1,1,0,0
amh_test_track_b_01762,0,2,0,0,0,0
amh_test_track_b_01763,0,0,0,1,0,0
amh_test_track_b_01764,0,0,0,0,2,0
amh_test_track_b_01765,1,2,0,0,0,0
amh_test_track_b_01766,1,0,0,0,0,0
amh_test_track_b_01767,0,1,0,0,0,0
amh_test_track_b_01768,0,1,0,0,1,0
amh_test_track_b_01769,0,1,0,1,0,0
amh_test_track_b_01770,0,0,0,0,3,0
amh_test_track_b_01771,1,0,0,0,0,0
amh_test_track_b_01772,2,0,0,0,0,0
amh_test_track_b_01773,1,0,0,0,1,0
amh_test_track_b_01774,0,0,0,1,0,1
